fips2010,rent50_0,rent50_1,rent50_2,rent50_3,rent50_4,cntyname,pop2010,hu2010,state_alpha
2106399999,495,551,693,921,958,Elliott County,7852,3371,KY
2106599999,443,484,620,829,913,Estill County,14672,6865,KY
2106799999,610,686,880,1243,1550,Fayette County,295803,135160,KY
2106999999,443,466,620,805,857,Fleming County,14348,6623,KY
2107199999,543,545,641,868,886,Floyd County,39451,18175,KY
2107399999,573,662,801,1076,1158,Franklin County,49285,23164,KY
2107599999,463,486,647,848,881,Fulton County,6813,3372,KY
2107799999,598,691,908,1265,1472,Gallatin County,8589,3786,KY
2107999999,483,538,676,848,1022,Garrard County,16912,7463,KY
2108199999,536,613,815,1185,1313,Grant County,24662,9942,KY
2108399999,467,499,653,847,1005,Graves County,37121,16777,KY
2108599999,443,540,620,854,857,Grayson County,25746,13561,KY
2108799999,443,466,620,777,844,Green County,11258,5324,KY
2108999999,504,618,748,1007,1219,Greenup County,36910,16330,KY
2109199999,558,562,745,943,1162,Hancock County,8565,3734,KY
2109399999,565,599,797,1159,1404,Hardin County,105543,43261,KY
2109599999,482,485,620,836,844,Harlan County,29278,13513,KY
2109799999,423,577,663,901,985,Harrison County,18846,8208,KY
2109999999,443,529,620,883,886,Hart County,18199,8559,KY
2110199999,594,637,824,1038,1122,Henderson County,46250,20320,KY
2110399999,614,698,873,1190,1339,Henry County,15416,6640,KY
2110599999,443,540,620,841,844,Hickman County,4902,2342,KY
2110799999,495,520,692,893,1054,Hopkins County,46920,21180,KY
2110999999,450,501,630,851,858,Jackson County,13494,6523,KY
2111199999,614,698,873,1190,1339,Jefferson County,741096,337616,KY
2111399999,610,686,880,1243,1550,Jessamine County,48586,19331,KY
2111599999,443,471,620,841,844,Johnson County,23356,10624,KY
2111799999,598,691,908,1265,1472,Kenton County,159720,68975,KY
2111999999,443,466,620,809,852,Knott County,16346,7461,KY
2112199999,443,524,620,841,1008,Knox County,31883,14485,KY
2112399999,565,599,797,1159,1404,Larue County,14193,6172,KY
2112599999,458,555,641,900,968,Laurel County,58849,25446,KY
2112799999,443,540,620,822,1092,Lawrence County,15860,7286,KY
2112999999,443,471,620,797,857,Lee County,7887,3436,KY
2113199999,465,493,620,854,857,Leslie County,11310,5278,KY
2113399999,478,525,668,838,924,Letcher County,24519,11601,KY
2113599999,443,540,620,792,942,Lewis County,13870,6481,KY
2113799999,443,477,620,799,999,Lincoln County,24742,10819,KY
2113999999,478,555,668,906,910,Livingston County,9519,4824,KY
2114199999,473,559,662,856,902,Logan County,26835,12339,KY
2114399999,443,471,620,839,857,Lyon County,8314,4791,KY
2114599999,515,585,741,952,1148,McCracken County,65565,31079,KY
2114799999,443,466,620,841,844,McCreary County,18306,7507,KY
2114999999,558,562,745,943,1162,McLean County,9531,4264,KY
2115199999,516,546,726,1037,1101,Madison County,82916,35043,KY
2115399999,443,532,620,824,844,Magoffin County,13333,5950,KY
2115599999,471,574,659,826,1161,Marion County,19820,8182,KY
2115799999,555,677,777,974,1123,Marshall County,31448,15748,KY
2115999999,443,540,620,902,1092,Martin County,12929,5164,KY
2116199999,474,520,663,870,917,Mason County,17490,8105,KY
2116399999,530,593,780,1135,1374,Meade County,28602,11762,KY
2116599999,455,479,637,799,868,Menifee County,6306,3744,KY
2116799999,480,505,672,907,1184,Mercer County,21331,9941,KY
2116999999,443,540,620,777,844,Metcalfe County,10099,4681,KY
2117199999,446,469,624,815,850,Monroe County,10963,5204,KY
2117399999,520,547,727,939,1174,Montgomery County,26499,11699,KY
2117599999,525,540,620,782,962,Morgan County,13923,5830,KY
2117799999,445,515,623,781,968,Muhlenberg County,31499,13699,KY
2117999999,526,553,736,1014,1018,Nelson County,43437,18075,KY
2118199999,443,466,620,854,857,Nicholas County,7135,3261,KY
2118399999,443,479,620,804,857,Ohio County,23842,10219,KY
2118599999,614,698,873,1190,1339,Oldham County,60316,20688,KY
2118799999,472,502,660,885,912,Owen County,10841,5634,KY
2118999999,443,493,620,854,857,Owsley County,4755,2328,KY
2119199999,598,691,908,1265,1472,Pendleton County,14877,6339,KY
2119399999,443,493,620,841,844,Perry County,28712,12791,KY
2119599999,525,553,735,922,1001,Pike County,65024,30304,KY
2119799999,453,513,634,840,864,Powell County,12613,5598,KY
2119999999,454,523,670,852,913,Pulaski County,63063,31443,KY
2120199999,498,575,696,873,962,Robertson County,2282,1095,KY
2120399999,468,471,620,857,1002,Rockcastle County,17056,7703,KY
2120599999,538,630,752,943,1108,Rowan County,23333,10102,KY
2120799999,503,506,620,813,1092,Russell County,17565,9993,KY
2120999999,610,686,880,1243,1550,Scott County,47173,19303,KY
2121199999,602,642,854,1205,1458,Shelby County,42074,16606,KY
2121399999,520,616,727,912,990,Simpson County,17327,7435,KY
2121599999,614,698,873,1190,1339,Spencer County,17061,6704,KY
2121799999,474,518,663,834,984,Taylor County,24512,10864,KY
2121999999,483,571,675,846,919,Todd County,12460,5286,KY
2122199999,574,696,884,1233,1386,Trigg County,14339,7810,KY
2122399999,614,698,873,1190,1339,Trimble County,8809,3930,KY
2122599999,537,552,634,868,1117,Union County,15007,6141,KY
2122799999,611,644,818,1110,1397,Warren County,113792,47223,KY
2122999999,493,565,689,864,1180,Washington County,11717,5044,KY
2123199999,443,535,620,841,844,Wayne County,20813,10942,KY
2123399999,443,490,620,857,860,Webster County,13621,5936,KY
2123599999,476,502,666,835,1124,Whitley County,35637,15166,KY
2123799999,450,473,629,789,870,Wolfe County,7355,3660,KY
2123999999,610,686,880,1243,1550,Woodford County,24939,10711,KY
2200199999,480,511,680,931,1023,Acadia Parish,61773,25387,LA
2200399999,576,580,680,923,926,Allen Parish,25764,9733,LA
2200599999,696,849,975,1243,1570,Ascension Parish,107215,40784,LA
2200799999,620,624,733,1029,1103,Assumption Parish,23421,10351,LA
2200999999,470,564,737,969,1132,Avoyelles Parish,42073,18042,LA
2201199999,576,589,680,969,1198,Beauregard Parish,35654,15040,LA
2201399999,576,592,680,923,926,Bienville Parish,14353,7718,LA
2201599999,622,775,895,1135,1282,Bossier Parish,116979,49351,LA
2201799999,622,775,895,1135,1282,Caddo Parish,254969,112028,LA
2201999999,557,691,857,1102,1255,Calcasieu Parish,192768,82058,LA
2202199999,576,592,680,989,1157,Caldwell Parish,10132,4994,LA
2202399999,557,691,857,1102,1255,Cameron Parish,6839,3593,LA
2202599999,512,516,680,950,1198,Catahoula Parish,10407,4877,LA
2202799999,508,511,680,989,1198,Claiborne Parish,17195,7761,LA
2202999999,521,525,680,907,1023,Concordia Parish,20822,9383,LA
2203199999,622,775,895,1135,1282,De Soto Parish,26656,12290,LA
2203399999,696,849,975,1243,1570,East Baton Rouge Parish,440171,187353,LA
2203599999,508,511,680,853,1023,East Carroll Parish,7759,2904,LA
2203799999,696,849,975,1243,1570,East Feliciana Parish,20267,8014,LA
2203999999,508,511,680,885,1151,Evangeline Parish,33984,14662,LA
2204199999,527,531,706,885,1062,Franklin Parish,20767,9034,LA
2204399999,546,634,792,1046,1226,Grant Parish,22309,8886,LA
2204599999,611,615,800,1003,1104,Iberia Parish,73240,29698,LA
2204799999,532,605,738,925,1005,Iberville Parish,33387,12707,LA
2204999999,529,532,680,927,1198,Jackson Parish,16274,7680,LA
2205199999,755,882,1062,1362,1575,Jefferson Parish,432552,189135,LA
2205399999,576,592,680,970,973,Jefferson Davis Parish,31594,13306,LA
2205599999,653,794,915,1192,1331,Lafayette Parish,221578,93656,LA
2205799999,689,693,879,1233,1500,Lafourche Parish,96318,38582,LA
2205999999,527,530,687,895,1033,La Salle Parish,14890,6560,LA
2206199999,695,699,840,1100,1144,Lincoln Parish,46735,19479,LA
2206399999,696,849,975,1243,1570,Livingston Parish,128026,50170,LA
2206599999,508,511,680,853,926,Madison Parish,12093,4804,LA
2206799999,582,599,688,936,1035,Morehouse Parish,27979,12423,LA
2206999999,618,623,828,1080,1128,Natchitoches Parish,39566,18587,LA
2207199999,755,882,1062,1362,1575,Orleans Parish,343829,189896,LA
2207399999,607,611,777,999,1058,Ouachita Parish,153720,64481,LA
2207599999,755,882,1062,1362,1575,Plaquemines Parish,23042,9596,LA
2207799999,696,849,975,1243,1570,Pointe Coupee Parish,22802,11130,LA
2207999999,546,634,792,1046,1226,Rapides Parish,131613,55684,LA
2208199999,685,689,917,1150,1249,Red River Parish,9091,4128,LA
2208399999,512,515,685,859,1206,Richland Parish,20725,8621,LA
2208599999,553,592,680,889,1198,Sabine Parish,24233,14130,LA
2208799999,755,882,1062,1362,1575,St. Bernard Parish,35897,16794,LA
2208999999,755,882,1062,1362,1575,St. Charles Parish,52780,19896,LA
2209199999,696,849,975,1243,1570,St. Helena Parish,11203,5150,LA
2209399999,521,637,731,1055,1287,St. James Parish,22102,8455,LA
2209599999,755,882,1062,1362,1575,St. John the Baptist Parish,45924,17510,LA
2209799999,524,559,743,940,1012,St. Landry Parish,83384,35692,LA
2209999999,653,794,915,1192,1331,St. Martin Parish,52160,21941,LA
2210199999,650,655,860,1138,1327,St. Mary Parish,54650,23028,LA
2210399999,755,882,1062,1362,1575,St. Tammany Parish,233740,95412,LA
2210599999,660,664,869,1090,1184,Tangipahoa Parish,121097,50073,LA
2210799999,521,525,680,989,1023,Tensas Parish,5252,3357,LA
2210999999,689,693,879,1233,1500,Terrebonne Parish,111860,43887,LA
2211199999,607,611,777,999,1058,Union Parish,22721,11346,LA
2211399999,513,628,721,1043,1047,Vermilion Parish,57999,25235,LA
2211599999,690,814,1082,1357,1556,Vernon Parish,52334,21433,LA
2211799999,560,564,750,984,1206,Washington Parish,47168,21039,LA
2211999999,477,592,680,931,973,Webster Parish,41207,19336,LA
2212199999,696,849,975,1243,1570,West Baton Rouge Parish,23788,9324,LA
2212399999,508,511,680,863,926,West Carroll Parish,11604,5046,LA
2212599999,696,849,975,1243,1570,West Feliciana Parish,15625,5097,LA
2212799999,576,580,680,989,1069,Winn Parish,15313,7234,LA
2300102060,632,695,881,1120,1381,Androscoggin County,23055,11016,ME
2300119105,632,695,881,1120,1381,Androscoggin County,3848,1548,ME
2300129255,632,695,881,1120,1381,Androscoggin County,4350,1880,ME
2300138565,632,695,881,1120,1381,Androscoggin County,2326,1018,ME
2300138740,632,695,881,1120,1381,Androscoggin County,36592,16731,ME
2300140035,632,695,881,1120,1381,Androscoggin County,9009,3948,ME
2300140665,632,695,881,1120,1381,Androscoggin County,2095,1127,ME
2300140770,632,695,881,1120,1381,Androscoggin County,3187,1534,ME
2300144585,632,695,881,1120,1381,Androscoggin County,3031,1299,ME
2300146160,632,695,881,1120,1381,Androscoggin County,2607,1056,ME
2300160020,632,695,881,1120,1381,Androscoggin County,5376,2679,ME
2300164570,632,695,881,1120,1381,Androscoggin County,4876,2121,ME
2300177800,632,695,881,1120,1381,Androscoggin County,5734,2481,ME
2300179585,632,695,881,1120,1381,Androscoggin County,1616,652,ME
2300300800,561,616,713,945,1034,Aroostook County,239,307,ME
2300301220,561,616,713,945,1034,Aroostook County,238,162,ME
2300301710,561,616,713,945,1034,Aroostook County,1302,733,ME
2300302760,561,616,713,945,1034,Aroostook County,68,94,ME
2300305385,561,616,713,945,1034,Aroostook County,726,360,ME
2300307065,561,616,713,945,1034,Aroostook County,610,326,ME
2300310565,561,616,713,945,1034,Aroostook County,8189,3914,ME
2300311020,561,616,713,945,1034,Aroostook County,218,140,ME
2300311300,561,616,713,945,1034,Aroostook County,425,211,ME
2300311335,561,616,713,945,1034,Aroostook County,306,176,ME
2300311785,561,616,713,945,1034,Aroostook County,118,321,ME
2300312000,561,616,713,945,1034,Aroostook County,468,213,ME
2300313900,561,616,713,945,1034,Aroostook County,457,210,ME
2300315395,561,616,713,945,1034,Aroostook County,269,147,ME
2300315990,561,616,713,945,1034,Aroostook County,103,48,ME
2300319210,561,616,713,945,1034,Aroostook County,213,139,ME
2300319420,561,616,713,945,1034,Aroostook County,864,667,ME
2300321380,561,616,713,945,1034,Aroostook County,1287,596,ME
2300325615,561,616,713,945,1034,Aroostook County,3496,1674,ME
2300325755,561,616,713,945,1034,Aroostook County,4097,1922,ME
2300326735,561,616,713,945,1034,Aroostook County,1087,514,ME
2300327120,561,616,713,945,1034,Aroostook County,81,71,ME
2300327855,561,616,713,945,1034,Aroostook County,3,47,ME
2300328590,561,616,713,945,1034,Aroostook County,467,262,ME
2300330690,561,616,713,945,1034,Aroostook County,219,124,ME
2300330725,561,616,713,945,1034,Aroostook County,118,62,ME
2300332195,561,616,713,945,1034,Aroostook County,121,107,ME
2300332685,561,616,713,945,1034,Aroostook County,83,61,ME
2300333385,561,616,713,945,1034,Aroostook County,1309,568,ME
2300333980,561,616,713,945,1034,Aroostook County,6123,2822,ME
2300335065,561,616,713,945,1034,Aroostook County,837,655,ME
2300339300,561,616,713,945,1034,Aroostook County,2314,1011,ME
2300339965,561,616,713,945,1034,Aroostook County,984,588,ME
2300340595,561,616,713,945,1034,Aroostook County,1068,469,ME
2300341715,561,616,713,945,1034,Aroostook County,404,224,ME
2300342450,561,616,713,945,1034,Aroostook County,79,83,ME
2300342520,561,616,713,945,1034,Aroostook County,4035,2398,ME
2300343255,561,616,713,945,1034,Aroostook County,1948,864,ME
2300343710,561,616,713,945,1034,Aroostook County,1493,687,ME
2300343990,561,616,713,945,1034,Aroostook County,249,166,ME
2300345180,561,616,713,945,1034,Aroostook County,273,149,ME
2300346685,561,616,713,945,1034,Aroostook County,790,422,ME
2300347175,561,616,713,945,1034,Aroostook County,38,53,ME
2300348120,561,616,713,945,1034,Aroostook County,46,25,ME
2300348575,561,616,713,945,1034,Aroostook County,321,146,ME
2300348960,561,616,713,945,1034,Aroostook County,510,407,ME
2300349415,561,616,713,945,1034,Aroostook County,602,323,ME
2300353602,561,616,713,945,1034,Aroostook County,10,313,ME
2300354385,561,616,713,945,1034,Aroostook County,737,496,ME
2300355435,561,616,713,945,1034,Aroostook County,147,282,ME
2300356205,561,616,713,945,1034,Aroostook County,66,74,ME
2300357936,561,616,713,945,1034,Aroostook County,0,0,ME
2300358060,561,616,713,945,1034,Aroostook County,386,190,ME
2300360300,561,616,713,945,1034,Aroostook County,391,511,ME
2300360825,561,616,713,945,1034,Aroostook County,9692,4608,ME
2300362400,561,616,713,945,1034,Aroostook County,161,112,ME
2300364780,561,616,713,945,1034,Aroostook County,747,497,ME
2300365025,561,616,713,945,1034,Aroostook County,485,316,ME
2300365200,561,616,713,945,1034,Aroostook County,267,154,ME
2300367790,561,616,713,945,1034,Aroostook County,848,452,ME
2300369260,561,616,713,945,1034,Aroostook County,442,188,ME
2300369930,561,616,713,945,1034,Aroostook County,386,478,ME
2300373472,561,616,713,945,1034,Aroostook County,594,1089,ME
2300374405,561,616,713,945,1034,Aroostook County,253,149,ME
2300378570,561,616,713,945,1034,Aroostook County,2171,1184,ME
2300379270,561,616,713,945,1034,Aroostook County,283,129,ME
2300379865,561,616,713,945,1034,Aroostook County,546,309,ME
2300380285,561,616,713,945,1034,Aroostook County,1687,768,ME
2300382770,561,616,713,945,1034,Aroostook County,549,240,ME
2300383540,561,616,713,945,1034,Aroostook County,62,102,ME
2300383785,561,616,713,945,1034,Aroostook County,228,369,ME
2300386865,561,616,713,945,1034,Aroostook County,224,265,ME
2300387215,561,616,713,945,1034,Aroostook County,1213,586,ME
2300502655,748,792,1031,1401,1406,Cumberland County,1525,700,ME
2300507170,748,792,1031,1401,1406,Cumberland County,5210,4051,ME
2300508430,748,792,1031,1401,1406,Cumberland County,20278,9599,ME
2300510180,1011,1108,1417,1898,2201,Cumberland County,9015,3963,ME
2300511125,1011,1108,1417,1898,2201,Cumberland County,3742,2944,ME
2300512300,1011,1108,1417,1898,2201,Cumberland County,341,525,ME
2300515430,1011,1108,1417,1898,2201,Cumberland County,7211,2902,ME
2300524495,1011,1108,1417,1898,2201,Cumberland County,11185,4751,ME
2300526525,1011,1108,1417,1898,2201,Cumberland County,7879,3690,ME
2300527025,1011,1108,1417,1898,2201,Cumberland County,5,481,ME
2300528240,1011,1108,1417,1898,2201,Cumberland County,16381,5972,ME
2300528870,1011,1108,1417,1898,2201,Cumberland County,7761,3841,ME
2300531390,748,792,1031,1401,1406,Cumberland County,4740,4208,ME
2300531600,748,792,1031,1401,1406,Cumberland County,2730,1761,ME
2300541067,1011,1108,1417,1898,2201,Cumberland County,230,381,ME
2300548085,748,792,1031,1401,1406,Cumberland County,3872,3004,ME
2300548820,748,792,1031,1401,1406,Cumberland County,5542,2295,ME
2300553860,1011,1108,1417,1898,2201,Cumberland County,3565,1354,ME
2300560545,1011,1108,1417,1898,2201,Cumberland County,66194,33836,ME
2300560685,748,792,1031,1401,1406,Cumberland County,1474,613,ME
2300561945,1011,1108,1417,1898,2201,Cumberland County,4436,2852,ME
2300566145,1011,1108,1417,1898,2201,Cumberland County,18919,8617,ME
2300566775,748,792,1031,1401,1406,Cumberland County,1719,1464,ME
2300571990,1011,1108,1417,1898,2201,Cumberland County,25002,11484,ME
2300573670,1011,1108,1417,1898,2201,Cumberland County,9874,4425,ME
2300582105,1011,1108,1417,1898,2201,Cumberland County,17494,7989,ME
2300586025,1011,1108,1417,1898,2201,Cumberland County,17001,7136,ME
2300587845,1011,1108,1417,1898,2201,Cumberland County,8349,3819,ME
2300702235,585,625,730,925,994,Franklin County,461,341,ME
2300710740,585,625,730,925,994,Franklin County,781,2103,ME
2300710915,585,625,730,925,994,Franklin County,560,346,ME
2300712595,585,625,730,925,994,Franklin County,1352,779,ME
