state,areaName,countyName,medianProperty,costOfLiving,medianHHIncome,rent1Bed,rent4bed,costOfGroceries,population,hu2010,geoID,fips2010,fipsTxt
CO,"Archuleta County, CO",Archuleta County,268400,102.3,51998,768,1535,98.5,12084,8762,05000US08007,800799999,08007
CO,"Baca County, CO",Baca County,69900,102.3,34070,607,1228,98.5,3788,2248,05000US08009,800999999,08009
CO,"Bent County, CO",Bent County,76800,102.3,33951,626,1130,98.5,6499,2242,05000US08011,801199999,08011
CO,"Boulder County, CO",Boulder County,391000,102.3,74772,1290,2536,98.5,294567,127071,05000US08013,801399999,08013
CO,"Chaffee County, CO",Chaffee County,289900,102.3,49877,694,1257,98.5,17809,10020,05000US08015,801599999,08015
CO,"Cheyenne County, CO",Cheyenne County,89200,102.3,50558,534,982,98.5,1836,975,05000US08017,801799999,08017
CO,"Clear Creek County, CO",Clear Creek County,297000,102.3,68699,1226,2558,98.5,9088,5685,05000US08019,801999999,08019
CO,"Conejos County, CO",Conejos County,113800,102.3,34390,604,949,98.5,8256,4286,05000US08021,802199999,08021
CO,"Costilla County, CO",Costilla County,110800,102.3,27211,610,1205,98.5,3524,2613,05000US08023,802399999,08023
CO,"Crowley County, CO",Crowley County,74200,102.3,35873,660,1059,98.5,5823,1559,05000US08025,802599999,08025
CO,"Custer County, CO",Custer County,230700,102.3,52021,614,1395,98.5,4255,3956,05000US08027,802799999,08027
CO,"Delta County, CO",Delta County,196200,102.3,41798,717,1358,98.5,30952,14572,05000US08029,802999999,08029
CO,"Dolores County, CO",Dolores County,115900,102.3,46791,612,1077,98.5,2064,1468,05000US08033,803399999,08033
CO,"Douglas County, CO",Douglas County,376300,102.3,112399,1226,2558,98.5,285465,106859,05000US08035,803599999,08035
CO,"Eagle County, CO",Eagle County,438500,102.3,79556,1241,2359,98.5,52197,31312,05000US08037,803799999,08037
CO,"Elbert County, CO",Elbert County,353700,102.3,86693,1226,2558,98.5,23086,8939,05000US08039,803999999,08039
CO,"El Paso County, CO",El Paso County,227000,102.3,63610,860,1948,98.5,622263,252852,05000US08041,804199999,08041
CO,"Fremont County, CO",Fremont County,159000,102.3,46372,633,1303,98.5,46824,19242,05000US08043,804399999,08043
CO,"Garfield County, CO",Garfield County,299700,102.3,69161,964,2181,98.5,56389,23309,05000US08045,804599999,08045
CO,"Gilpin County, CO",Gilpin County,255000,102.3,65472,1226,2558,98.5,5441,3560,05000US08047,804799999,08047
CO,"Grand County, CO",Grand County,297500,102.3,63875,835,1730,98.5,14843,16061,05000US08049,804999999,08049
CO,"Gunnison County, CO",Gunnison County,311700,102.3,53753,816,1759,98.5,15324,11412,05000US08051,805199999,08051
CO,"Hinsdale County, CO",Hinsdale County,275400,102.3,51717,825,1453,98.5,843,1388,05000US08053,805399999,08053
CO,"Huerfano County, CO",Huerfano County,153400,102.3,34626,613,1080,98.5,6711,5075,05000US08055,805599999,08055
CO,"Jackson County, CO",Jackson County,170300,102.3,46671,735,1453,98.5,1394,1286,05000US08057,805799999,08057
CO,"Jefferson County, CO",Jefferson County,299100,102.3,74342,1226,2558,98.5,534543,229967,05000US08059,805999999,08059
CO,"Kiowa County, CO",Kiowa County,82700,102.3,43951,652,1144,98.5,1398,805,05000US08061,806199999,08061
CO,"Kit Carson County, CO",Kit Carson County,123400,102.3,48272,556,1263,98.5,8270,3527,05000US08063,806399999,08063
CO,"Lake County, CO",Lake County,184200,102.3,49064,829,1536,98.5,7310,4271,05000US08065,806599999,08065
CO,"La Plata County, CO",La Plata County,340500,102.3,58499,934,1825,98.5,51334,25860,05000US08067,806799999,08067
CO,"Larimer County, CO",Larimer County,282500,102.3,66561,963,2073,98.5,299630,132722,05000US08069,806999999,08069
CO,"Las Animas County, CO",Las Animas County,145800,102.3,38224,673,1316,98.5,15507,8217,05000US08071,807199999,08071
CO,"Lincoln County, CO",Lincoln County,126400,102.3,42969,585,1192,98.5,5467,2420,05000US08073,807399999,08073
CO,"Logan County, CO",Logan County,137300,102.3,49407,647,1402,98.5,22709,8981,05000US08075,807599999,08075
CO,"Mesa County, CO",Mesa County,201500,102.3,49825,670,1569,98.5,146723,62644,05000US08077,807799999,08077
CO,"Mineral County, CO",Mineral County,277500,102.3,52641,760,1502,98.5,712,1201,05000US08079,807999999,08079
CO,"Moffat County, CO",Moffat County,170000,102.3,54151,716,1462,98.5,13795,6196,05000US08081,808199999,08081
CO,"Montezuma County, CO",Montezuma County,187700,102.3,40679,659,1381,98.5,25535,12094,05000US08083,808399999,08083
CO,"Montrose County, CO",Montrose County,193300,102.3,43285,727,1344,98.5,41276,18250,05000US08085,808599999,08085
CO,"Morgan County, CO",Morgan County,152800,102.3,49129,616,1162,98.5,28159,11490,05000US08087,808799999,08087
CO,"Otero County, CO",Otero County,92300,102.3,36773,615,1114,98.5,18831,8969,05000US08089,808999999,08089
CO,"Ouray County, CO",Ouray County,399400,102.3,66813,928,1839,98.5,4436,3083,05000US08091,809199999,08091
CO,"Park County, CO",Park County,251700,102.3,68535,1226,2558,98.5,16206,13947,05000US08093,809399999,08093
CO,"Phillips County, CO",Phillips County,138500,102.3,49046,564,1149,98.5,4442,2087,05000US08095,809599999,08095
CO,"Pitkin County, CO",Pitkin County,552900,102.3,74576,1414,2561,98.5,17148,12953,05000US08097,809799999,08097
CO,"Prowers County, CO",Prowers County,88100,102.3,40164,587,1072,98.5,12551,5942,05000US08099,809999999,08099
CO,"Pueblo County, CO",Pueblo County,142700,102.3,44644,620,1333,98.5,159063,69526,05000US08101,810199999,08101
CO,"Rio Blanco County, CO",Rio Blanco County,208400,102.3,58980,662,1177,98.5,6666,3309,05000US08103,810399999,08103
CO,"Rio Grande County, CO",Rio Grande County,136400,102.3,41128,607,1106,98.5,11982,6630,05000US08105,810599999,08105
CO,"Routt County, CO",Routt County,424300,102.3,71322,1054,2015,98.5,23509,16303,05000US08107,810799999,08107
CO,"Saguache County, CO",Saguache County,146600,102.3,33973,546,1113,98.5,6108,3843,05000US08109,810999999,08109
CO,"San Juan County, CO",San Juan County,224100,102.3,44652,1005,1986,98.5,699,756,05000US08111,811199999,08111
CO,"San Miguel County, CO",San Miguel County,505600,102.3,67251,1265,2493,98.5,7359,6638,05000US08113,811399999,08113
CO,"Sedgwick County, CO",Sedgwick County,94700,102.3,42518,524,1007,98.5,2379,1415,05000US08115,811599999,08115
CO,"Summit County, CO",Summit County,496100,102.3,70265,1146,2076,98.5,27994,29842,05000US08117,811799999,08117
CO,"Teller County, CO",Teller County,244300,102.3,63966,846,1936,98.5,23350,12643,05000US08119,811999999,08119
CO,"Washington County, CO",Washington County,118000,102.3,46304,633,1114,98.5,4814,2434,05000US08121,812199999,08121
CO,"Weld County, CO",Weld County,227100,102.3,63609,801,1777,98.5,252825,96281,05000US08123,812399999,08123
CO,"Yuma County, CO",Yuma County,134900,102.3,48963,532,1139,98.5,10043,4466,05000US08125,812599999,08125
CT,"Fairfield County, CT",Fairfield County,413400,125.7,89954,1731,3339,105.1,18062,6475,05000US09001,900186370,09001
CT,"Hartford County, CT",Hartford County,234900,125.7,69341,997,1737,105.1,12498,5429,05000US09003,900387070,09003
CT,"Litchfield County, CT",Litchfield County,249500,125.7,76323,913,1591,105.1,9975,4564,05000US09005,900587910,09005
CT,"Middlesex County, CT",Middlesex County,283800,125.7,80190,1117,2616,105.1,6938,3937,05000US09007,900781680,09007
CT,"New Haven County, CT",New Haven County,244000,125.7,66012,1149,2116,105.1,8990,3478,05000US09009,900987700,09009
CT,"New London County, CT",New London County,241500,125.7,70258,992,1962,105.1,19517,8634,05000US09011,901180280,09011
CT,"Tolland County, CT",Tolland County,247800,125.7,81369,997,1737,105.1,6041,2637,05000US09013,901385950,09013
CT,"Windham County, CT",Windham County,196900,125.7,60869,958,1516,105.1,7964,3582,05000US09015,901588190,09015
DE,"Kent County, DE",Kent County,199800,102.9,53994,854,1738,108,162310,65338,05000US10001,1000199999,10001
DE,"New Castle County, DE",New Castle County,244300,102.9,67246,1047,1787,108,538479,217511,05000US10003,1000399999,10003
DE,"Sussex County, DE",Sussex County,231600,102.9,56618,775,1651,108,197145,123036,05000US10005,1000599999,10005
DC,"District of Columbia, DC",District of Columbia,506100,155.7,74093,1561,2902,113.8,601723,296719,05000US11001,1100199999,11001
FL,"Alachua County, FL",Alachua County,165700,99.3,45294,770,1409,104.4,247336,112766,05000US12001,1200199999,12001
FL,"Baker County, FL",Baker County,108600,99.3,51904,651,1284,104.4,27115,9687,05000US12003,1200399999,12003
FL,"Bay County, FL",Bay County,162500,99.3,48843,908,1714,104.4,168852,99650,05000US12005,1200599999,12005
FL,"Bradford County, FL",Bradford County,92000,99.3,43058,597,1074,104.4,28520,11011,05000US12007,1200799999,12007
FL,"Brevard County, FL",Brevard County,150500,99.3,51214,850,1827,104.4,543376,269864,05000US12009,1200999999,12009
FL,"Broward County, FL",Broward County,202300,99.3,54055,1156,2600,104.4,1748066,810388,05000US12011,1201199999,12011
FL,"Calhoun County, FL",Calhoun County,80300,99.3,36708,609,997,104.4,14625,5999,05000US12013,1201399999,12013
FL,"Charlotte County, FL",Charlotte County,154400,99.3,44935,712,1654,104.4,159978,100632,05000US12015,1201599999,12015
FL,"Citrus County, FL",Citrus County,114300,99.3,40009,627,1462,104.4,141236,78026,05000US12017,1201799999,12017
FL,"Clay County, FL",Clay County,157600,99.3,57476,829,1702,104.4,190865,75478,05000US12019,1201999999,12019
FL,"Collier County, FL",Collier County,291900,99.3,62397,1062,2107,104.4,321520,197298,05000US12021,1202199999,12021
FL,"Columbia County, FL",Columbia County,105100,99.3,41667,703,1154,104.4,67531,28636,05000US12023,1202399999,12023
FL,"DeSoto County, FL",DeSoto County,82300,99.3,34146,570,1065,104.4,34862,14590,05000US12027,1202799999,12027
FL,"Dixie County, FL",Dixie County,69600,99.3,34146,637,1034,104.4,16422,9319,05000US12029,1202999999,12029
FL,"Duval County, FL",Duval County,146400,99.3,51948,829,1702,104.4,864263,388486,05000US12031,1203199999,12031
FL,"Escambia County, FL",Escambia County,121800,99.3,45004,755,1592,104.4,297619,136703,05000US12033,1203399999,12033
FL,"Flagler County, FL",Flagler County,174700,99.3,50863,856,1533,104.4,95696,48595,05000US12035,1203599999,12035
FL,"Franklin County, FL",Franklin County,124500,99.3,37479,702,1420,104.4,11549,8652,05000US12037,1203799999,12037
FL,"Gadsden County, FL",Gadsden County,105100,99.3,40865,818,1498,104.4,46389,19506,05000US12039,1203999999,12039
FL,"Gilchrist County, FL",Gilchrist County,94400,99.3,41721,770,1409,104.4,16939,7307,05000US12041,1204199999,12041
FL,"Glades County, FL",Glades County,79200,99.3,39607,634,1148,104.4,12884,6979,05000US12043,1204399999,12043
FL,"Gulf County, FL",Gulf County,131400,99.3,38381,730,1497,104.4,15863,9110,05000US12045,1204599999,12045
FL,"Hamilton County, FL",Hamilton County,71000,99.3,34517,516,934,104.4,14799,5778,05000US12047,1204799999,12047
FL,"Hardee County, FL",Hardee County,78800,99.3,37612,627,1214,104.4,27731,9722,05000US12049,1204999999,12049
FL,"Hendry County, FL",Hendry County,70600,99.3,39911,661,1173,104.4,39140,14564,05000US12051,1205199999,12051
FL,"Hernando County, FL",Hernando County,112300,99.3,46225,899,1768,104.4,172778,84504,05000US12053,1205399999,12053
FL,"Highlands County, FL",Highlands County,86600,99.3,36864,630,1174,104.4,98786,55386,05000US12055,1205599999,12055
FL,"Hillsborough County, FL",Hillsborough County,167400,99.3,54509,899,1768,104.4,1229226,536092,05000US12057,1205799999,12057
FL,"Holmes County, FL",Holmes County,90700,99.3,41110,597,1208,104.4,19927,8641,05000US12059,1205999999,12059
FL,"Indian River County, FL",Indian River County,160900,99.3,49813,785,1519,104.4,138028,76346,05000US12061,1206199999,12061
FL,"Jackson County, FL",Jackson County,92200,99.3,37358,597,975,104.4,49746,21003,05000US12063,1206399999,12063
FL,"Jefferson County, FL",Jefferson County,123300,99.3,43453,818,1498,104.4,14761,6632,05000US12065,1206599999,12065
FL,"Lafayette County, FL",Lafayette County,112400,99.3,40653,597,1208,104.4,8870,3328,05000US12067,1206799999,12067
FL,"Lake County, FL",Lake County,145100,99.3,50125,972,1845,104.4,297052,144996,05000US12069,1206999999,12069
FL,"Lee County, FL",Lee County,171100,99.3,52989,824,1509,104.4,618754,371099,05000US12071,1207199999,12071
FL,"Leon County, FL",Leon County,183800,99.3,51041,818,1498,104.4,275487,124136,05000US12073,1207399999,12073
FL,"Levy County, FL",Levy County,86700,99.3,33092,559,1092,104.4,40801,20123,05000US12075,1207599999,12075
FL,"Liberty County, FL",Liberty County,69500,99.3,38900,597,978,104.4,8365,3357,05000US12077,1207799999,12077
FL,"Madison County, FL",Madison County,81100,99.3,33721,650,1064,104.4,19224,8481,05000US12079,1207999999,12079
FL,"Manatee County, FL",Manatee County,178700,99.3,51770,902,1900,104.4,322833,172690,05000US12081,1208199999,12081
FL,"Marion County, FL",Marion County,114400,99.3,39629,716,1266,104.4,331298,164050,05000US12083,1208399999,12083
FL,"Martin County, FL",Martin County,209700,99.3,55917,887,1909,104.4,146318,78131,05000US12085,1208599999,12085
FL,"Miami-Dade County, FL",Miami-Dade County,221100,99.3,45886,1141,2328,104.4,2496435,989435,05000US12086,1208699999,12086
FL,"Monroe County, FL",Monroe County,400800,99.3,63892,1222,2762,104.4,73090,52764,05000US12087,1208799999,12087
FL,"Nassau County, FL",Nassau County,192600,99.3,67967,829,1702,104.4,73314,35009,05000US12089,1208999999,12089
FL,"Okaloosa County, FL",Okaloosa County,191800,99.3,58009,928,1911,104.4,180822,92407,05000US12091,1209199999,12091
FL,"Okeechobee County, FL",Okeechobee County,90800,99.3,37689,627,1120,104.4,39996,18509,05000US12093,1209399999,12093
FL,"Orange County, FL",Orange County,173700,99.3,51312,972,1845,104.4,1145956,487839,05000US12095,1209599999,12095
FL,"Osceola County, FL",Osceola County,146500,99.3,50716,972,1845,104.4,268685,128170,05000US12097,1209799999,12097
FL,"Palm Beach County, FL",Palm Beach County,222700,99.3,57607,1136,2273,104.4,1320134,664594,05000US12099,1209999999,12099
FL,"Pasco County, FL",Pasco County,122100,99.3,46326,899,1768,104.4,464697,228928,05000US12101,1210199999,12101
FL,"Pinellas County, FL",Pinellas County,157500,99.3,49974,899,1768,104.4,916542,503634,05000US12103,1210399999,12103
FL,"Polk County, FL",Polk County,110400,99.3,46289,694,1514,104.4,602095,281214,05000US12105,1210599999,12105
FL,"Putnam County, FL",Putnam County,84100,99.3,37526,651,1069,104.4,74364,37337,05000US12107,1210799999,12107
FL,"St. Johns County, FL",St. Johns County,259900,99.3,78544,829,1702,104.4,190039,89830,05000US12109,1210999999,12109
FL,"St. Lucie County, FL",St. Lucie County,137700,99.3,45509,887,1909,104.4,277789,137029,05000US12111,1211199999,12111
FL,"Santa Rosa County, FL",Santa Rosa County,165500,99.3,62668,755,1592,104.4,151372,64760,05000US12113,1211399999,12113
FL,"Sarasota County, FL",Sarasota County,196800,99.3,55088,902,1900,104.4,379448,228413,05000US12115,1211599999,12115
FL,"Seminole County, FL",Seminole County,188400,99.3,61253,972,1845,104.4,422718,181307,05000US12117,1211799999,12117
FL,"Sumter County, FL",Sumter County,227000,99.3,56568,645,1183,104.4,93420,53026,05000US12119,1211999999,12119
FL,"Suwannee County, FL",Suwannee County,88700,99.3,40572,597,1144,104.4,41551,19164,05000US12121,1212199999,12121
FL,"Taylor County, FL",Taylor County,83200,99.3,40180,574,978,104.4,22570,11004,05000US12123,1212399999,12123
FL,"Union County, FL",Union County,89100,99.3,43795,610,1235,104.4,15535,4508,05000US12125,1212599999,12125
FL,"Volusia County, FL",Volusia County,139000,99.3,45356,815,1557,104.4,494593,254226,05000US12127,1212799999,12127
FL,"Wakulla County, FL",Wakulla County,131500,99.3,56158,827,1409,104.4,30776,12804,05000US12129,1212999999,12129
FL,"Walton County, FL",Walton County,183400,99.3,54686,845,1708,104.4,55043,45132,05000US12131,1213199999,12131
FL,"Washington County, FL",Washington County,93700,99.3,34787,516,978,104.4,24896,10796,05000US12133,1213399999,12133
GA,"Appling County, GA",Appling County,72100,90.8,37954,520,1135,98.9,18236,8512,05000US13001,1300199999,13001
GA,"Atkinson County, GA",Atkinson County,62900,90.8,33318,495,1047,98.9,8375,3522,05000US13003,1300399999,13003
GA,"Bacon County, GA",Bacon County,64100,90.8,36873,520,1088,98.9,11096,4801,05000US13005,1300599999,13005
GA,"Baker County, GA",Baker County,90700,90.8,35452,630,1085,98.9,3451,1652,05000US13007,1300799999,13007
GA,"Baldwin County, GA",Baldwin County,103700,90.8,40683,627,1082,98.9,45720,20159,05000US13009,1300999999,13009
GA,"Banks County, GA",Banks County,120800,90.8,43370,593,1098,98.9,18395,7595,05000US13011,1301199999,13011
GA,"Barrow County, GA",Barrow County,123200,90.8,54893,957,1760,98.9,69367,26400,05000US13013,1301399999,13013
GA,"Bartow County, GA",Bartow County,128200,90.8,52497,957,1760,98.9,100157,39823,05000US13015,1301599999,13015
GA,"Ben Hill County, GA",Ben Hill County,81100,90.8,32644,534,1128,98.9,17634,7942,05000US13017,1301799999,13017
GA,"Berrien County, GA",Berrien County,82300,90.8,39174,495,1161,98.9,19286,8709,05000US13019,1301999999,13019
GA,"Bibb County, GA",Bibb County,117000,90.8,38115,749,1382,98.9,155547,69662,05000US13021,1302199999,13021
GA,"Bleckley County, GA",Bleckley County,99800,90.8,41447,543,1093,98.9,13063,5304,05000US13023,1302399999,13023
GA,"Brantley County, GA",Brantley County,65600,90.8,37675,619,1158,98.9,18411,8086,05000US13025,1302599999,13025
GA,"Brooks County, GA",Brooks County,91400,90.8,33676,598,1339,98.9,16243,7706,05000US13027,1302799999,13027
GA,"Bryan County, GA",Bryan County,202000,90.8,77244,992,1818,98.9,30233,11842,05000US13029,1302999999,13029
GA,"Bulloch County, GA",Bulloch County,131600,90.8,42083,609,1356,98.9,70217,28794,05000US13031,1303199999,13031
